GO_ID	name	namespace	observed	expected	fold_enrichment	p_value	total_study_annotations	background_size	p_fdr_bh	significant
GO:0000209	protein polyubiquitination	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0043687	post-translational protein modification	biological_process	24	0.9210964607911173	26.055902960898063	0.0	39819	43230	0.0	True
GO:0032446	protein modification by small protein conjugation	biological_process	17	0.9210964607911173	18.456264597302795	0.0	39819	43230	0.0	True
GO:0016567	protein ubiquitination	biological_process	17	0.9210964607911173	18.456264597302795	0.0	39819	43230	0.0	True
GO:0043412	macromolecule modification	biological_process	37	0.9210964607911173	40.169517064717844	0.0	39819	43230	0.0	True
GO:0097039	protein linear polyubiquitination	biological_process	4	0.9210964607911173	4.342650493483011	0.0	39819	43230	0.0	True
GO:0043632	modification-dependent macromolecule catabolic process	biological_process	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0010498	proteasomal protein catabolic process	biological_process	14	0.9210964607911173	15.199276727190536	0.0	39819	43230	0.0	True
GO:0006511	ubiquitin-dependent protein catabolic process	biological_process	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0051603	proteolysis involved in protein catabolic process	biological_process	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0030163	protein catabolic process	biological_process	17	0.9210964607911173	18.456264597302795	0.0	39819	43230	0.0	True
GO:0019941	modification-dependent protein catabolic process	biological_process	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological_process	14	0.9210964607911173	15.199276727190536	0.0	39819	43230	0.0	True
GO:0048518	positive regulation of biological process	biological_process	37	0.9210964607911173	40.169517064717844	0.0	39819	43230	0.0	True
GO:0048522	positive regulation of cellular process	biological_process	36	0.9210964607911173	39.08385444134709	0.0	39819	43230	0.0	True
GO:0071705	nitrogen compound transport	biological_process	32	0.9210964607911173	34.741203947864086	0.0	39819	43230	0.0	True
GO:0006606	protein import into nucleus	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0008170	N-methyltransferase activity	molecular_function	9	0.9210964607911173	9.770963610336773	0.0	39819	43230	0.0	True
GO:0008757	S-adenosylmethionine-dependent methyltransferase activity	molecular_function	11	0.9210964607911173	11.94228885707828	0.0	39819	43230	0.0	True
GO:0008174	mRNA methyltransferase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0008173	RNA methyltransferase activity	molecular_function	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0004482	mRNA 5'-cap (guanine-N7-)-methyltransferase activity	molecular_function	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0016485	protein processing	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0051604	protein maturation	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0007154	cell communication	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0023052	signaling	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0007267	cell-cell signaling	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0032561	guanyl ribonucleotide binding	molecular_function	27	0.9210964607911173	29.31289083101032	0.0	39819	43230	0.0	True
GO:0019001	guanyl nucleotide binding	molecular_function	27	0.9210964607911173	29.31289083101032	0.0	39819	43230	0.0	True
GO:0005525	GTP binding	molecular_function	26	0.9210964607911173	28.22722820763957	0.0	39819	43230	0.0	True
GO:0036211	protein modification process	biological_process	29	0.9210964607911173	31.484216077751828	0.0	39819	43230	0.0	True
GO:0022613	ribonucleoprotein complex biogenesis	biological_process	3	0.9210964607911173	3.256987870112258	0.0	39819	43230	0.0	True
GO:0042273	ribosomal large subunit biogenesis	biological_process	2	0.9210964607911173	2.1713252467415054	0.0	39819	43230	0.0	True
GO:0051170	import into nucleus	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0033036	macromolecule localization	biological_process	33	0.9210964607911173	35.82686657123484	0.0	39819	43230	0.0	True
GO:0034504	protein localization to nucleus	biological_process	5	0.9210964607911173	5.428313116853763	0.0	39819	43230	0.0	True
GO:0006913	nucleocytoplasmic transport	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0051641	cellular localization	biological_process	52	0.9210964607911173	56.45445641527914	0.0	39819	43230	0.0	True
GO:0008104	intracellular protein localization	biological_process	33	0.9210964607911173	35.82686657123484	0.0	39819	43230	0.0	True
GO:0051169	nuclear transport	biological_process	10	0.9210964607911173	10.856626233707527	0.0	39819	43230	0.0	True
GO:0046907	intracellular transport	biological_process	43	0.9210964607911173	46.68349280494236	0.0	39819	43230	0.0	True
GO:0006886	intracellular protein transport	biological_process	16	0.9210964607911173	17.370601973932043	0.0	39819	43230	0.0	True
GO:0045184	establishment of protein localization	biological_process	34	0.9210964607911173	36.91252919460559	0.0	39819	43230	0.0	True
GO:0015031	protein transport	biological_process	26	0.9210964607911173	28.22722820763957	0.0	39819	43230	0.0	True
GO:0072594	establishment of protein localization to organelle	biological_process	15	0.9210964607911173	16.284939350561288	0.0	39819	43230	0.0	True
GO:0033365	protein localization to organelle	biological_process	11	0.9210964607911173	11.94228885707828	0.0	39819	43230	0.0	True
