region_id	species	chromosome	start	end	num_populations	population_id	peak_start	peak_end	overlap_fraction	highest_LR	lowest_alpha
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_BJJ-C34	45080295	45105213	0.30466	110.48105	3.959888e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_DoeJ-C27	45080297	45098647	0.22436	107.19831	2.786054e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_NOJ-C37	45080297	45105213	0.30464	132.10158	2.793133e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_BIJ-C30	45080297	45105213	0.30464	112.30278	2.688708e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_LVJ-C76	45080360	45105213	0.30387	135.77851	2.97491e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_GEJ-C42	45080423	45098647	0.22282	72.36487	7.999788e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_SBJ-C52	45080423	45103271	0.27935	83.48981	7.604626e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_SSJ-C259	45086394	45103271	0.20635	81.98964	3.207421e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_SKJ-C216	45117006	45131441	0.1765	63.89599	2.70804e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_TOJ-C71	45119408	45123425	0.04912	71.80968	2.54456e-05
EntNic_HiC_scaffold_2_R425	EntNic	HiC_scaffold_2	45058737	45140528	17	EntNic_LEJ-C64	45119410	45134452	0.18392	65.76885	2.230808e-05
EntNic_HiC_scaffold_2_R426	EntNic	HiC_scaffold_2	45187867	45206349	4	EntNic_MSJ-C2	45187867	45206349	1.0	272.8644	5.607198e-06
EntNic_HiC_scaffold_2_R426	EntNic	HiC_scaffold_2	45187867	45206349	4	EntNic_RDJ-C344	45187867	45206349	1.0	136.87305	7.118056e-06
EntNic_HiC_scaffold_2_R426	EntNic	HiC_scaffold_2	45187867	45206349	4	EntNic_FUR-C230	45197592	45206349	0.47384	286.84384	5.124842e-06
EntNic_HiC_scaffold_2_R426	EntNic	HiC_scaffold_2	45187867	45206349	4	EntNic_TOJ-C71	45197592	45206349	0.47384	260.19041	6.309552e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_NOJ-C37	45232642	45308174	1.0	497.79485	7.725232e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SBJ-C52	45232642	45308174	1.0	515.81831	7.953361e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SKJ-C16	45232642	45278491	0.60702	458.32666	7.325249e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_ULJ-C60	45232642	45269504	0.48804	336.58034	9.406958e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_GEJ-C42	45232642	45308170	0.99995	365.90967	8.395885e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_LVJ-C76	45232642	45308174	1.0	571.18876	8.414953e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_MMS-C295	45232642	45244011	0.15053	265.8465	8.827501e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_aaRJ-C225	45232642	45255108	0.29745	432.08865	6.377519e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SUJ-C130	45232642	45281654	0.6489	420.74801	6.745693e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_DoeJ-C27	45232642	45308170	0.99995	482.10765	7.026916e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_BIJ-C30	45232642	45308170	0.99995	342.30935	7.817705e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_FUR-C230	45232642	45308170	0.99995	616.20397	3.709404e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_MSJ-C2	45232642	45308174	1.0	656.44733	5.875584e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_LEJ-C64	45232642	45308145	0.99962	492.98203	4.091038e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_BJJ-C34	45232642	45276142	0.57592	277.71555	9.628704e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JoeJ-C252	45232642	45241268	0.11421	68.23073	2.836946e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SSJ-C259	45232642	45241285	0.11444	136.79728	1.520558e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_DSJ-C190	45232642	45269663	0.49014	408.59234	6.771851e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_TOJ-C71	45232642	45304826	0.95568	665.68037	3.705761e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JHJ-C220	45232642	45251119	0.24463	299.18577	7.452636e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_KLJ-C127	45232642	45308174	1.0	590.91005	3.721309e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_RDJ-C344	45232642	45286187	0.70891	527.32542	5.327692e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_RYJ-C139	45232642	45241268	0.11421	168.3738	1.598658e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SKJ-C216	45232642	45278114	0.60203	551.67743	6.220209e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_GSJ-C274	45232642	45308170	0.99995	463.20925	7.026054e-06
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SHJ-C48	45233077	45241268	0.10846	54.55668	3.083837e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_MMS-C295	45251165	45266019	0.19667	66.45285	2.063715e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_DSJ-C190	45275234	45278491	0.04313	69.25898	6.40509e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_ULJ-C60	45275428	45286187	0.14245	214.68971	2.70445e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JHJ-C220	45275428	45298387	0.30397	407.66083	1.441316e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_aaRJ-C225	45275504	45308174	0.43254	320.54984	2.254287e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_RYJ-C139	45276122	45288622	0.1655	156.68883	5.966473e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SSJ-C259	45276122	45281654	0.07325	132.91519	6.778958e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_MMS-C295	45276122	45279344	0.04267	109.54177	4.596947e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_KRS-C23	45276142	45290621	0.1917	93.40462	8.045598e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JoeJ-C252	45278211	45281654	0.0456	52.07585	0.0002292959
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_GoeJ-C19	45278211	45281456	0.04297	57.30733	0.000149786
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_MMS-C295	45284750	45286439	0.02237	98.47	7.657856e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SKJ-C216	45284852	45290621	0.07639	77.64411	6.102548e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JEJ-C119	45285383	45286187	0.01066	74.30766	0.0001659584
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SUJ-C130	45295087	45304826	0.12895	104.76651	3.74654e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_BJJ-C34	45295570	45304826	0.12256	60.33325	4.573031e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_RDJ-C344	45295745	45308145	0.16418	99.39214	4.495785e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_JoeJ-C252	45295779	45298387	0.03454	70.22288	8.671584e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SSJ-C259	45297087	45298387	0.01722	56.77393	8.454267e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_RYJ-C139	45297087	45298387	0.01722	105.81958	6.706159e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SKJ-C216	45297221	45304826	0.1007	88.90021	4.60492e-05
EntNic_HiC_scaffold_2_R427	EntNic	HiC_scaffold_2	45232642	45308174	29	EntNic_SKJ-C16	45297235	45304826	0.10051	66.17947	5.976264e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_DoeJ-C27	45313545	45357754	0.47361	294.99119	8.945446e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SBJ-C52	45313545	45357754	0.47361	295.4577	8.846791e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LEJ-C64	45313545	45357754	0.47361	270.03537	6.800722e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_FUR-C230	45313545	45357754	0.47361	330.35172	6.145742e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_KLJ-C127	45313545	45406891	1.0	244.96478	5.271999e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_GEJ-C42	45313624	45357754	0.47276	222.48666	9.413421e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_NOJ-C37	45313624	45394234	0.86356	217.01006	9.192531e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LVJ-C76	45313624	45357754	0.47276	297.36963	7.728261e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_BIJ-C30	45314373	45352765	0.41129	173.50422	1.540235e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_GSJ-C274	45314415	45357754	0.46429	204.54688	1.035562e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_aaRJ-C225	45314415	45406891	0.99068	252.92339	6.271569e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_MSJ-C2	45322580	45326569	0.04274	121.59499	2.033008e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_RDJ-C344	45323919	45331370	0.07983	101.17149	2.97096e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_BJJ-C34	45323919	45331369	0.07982	71.84538	4.424155e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SUJ-C130	45323919	45357754	0.36248	207.22638	8.384943e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_TOJ-C71	45324276	45334963	0.1145	86.25743	2.826873e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_ULJ-C60	45330270	45357754	0.29444	272.75946	9.184414e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_JHJ-C220	45330742	45406891	0.81577	250.67884	6.282301e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_ORoe-C299	45331370	45337745	0.0683	54.84183	7.439206e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_GUS-C41	45331370	45357754	0.28266	77.26828	1.706354e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_HAS-C59	45340621	45345916	0.05673	52.34038	8.598592e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_JEJ-C119	45340891	45357754	0.18066	170.23572	1.635683e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_DSJ-C190	45347716	45406891	0.63394	281.37897	5.473602e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_TOJ-C71	45347761	45357754	0.10706	156.77812	8.119829e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_MSJ-C2	45352768	45370523	0.19022	302.6539	6.763928e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_KRS-C23	45353238	45384679	0.33683	140.88706	9.757297e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_MMS-C295	45353312	45370523	0.18439	177.56117	8.598782e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SKJ-C16	45353394	45370523	0.18351	154.45581	8.177233e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SKJ-C216	45353394	45394234	0.43752	178.87884	8.896176e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_ULJ-C60	45370523	45394234	0.25402	55.62568	1.169703e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SSJ-C259	45370523	45394234	0.25402	72.21454	1.285774e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_FUR-C230	45370523	45406891	0.38961	215.64049	6.177795e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LVJ-C76	45370523	45370523	1e-05	102.20199	7.972607e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_GSJ-C274	45370523	45406891	0.38961	100.67569	1.201892e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_BJJ-C34	45370523	45394234	0.25402	111.67838	1.029206e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_BIJ-C30	45370523	45394234	0.25402	115.49393	8.925176e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SUJ-C130	45370523	45370523	1e-05	143.87954	7.473779e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_TOJ-C71	45370523	45370523	1e-05	109.07851	7.108995e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_RDJ-C344	45370523	45406891	0.38961	253.42629	6.128363e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LEJ-C64	45370523	45370523	1e-05	168.42563	6.778302e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_JoeJ-C252	45370523	45406891	0.38961	55.24428	1.669944e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SBJ-C52	45380278	45406891	0.28511	180.51617	1.047455e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_DoeJ-C27	45380278	45406891	0.28511	129.79275	1.034164e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SUJ-C130	45380278	45406891	0.28511	152.30684	7.771071e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LVJ-C76	45380278	45402696	0.24017	249.20591	8.707056e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_LEJ-C64	45380278	45406891	0.28511	192.40607	7.24007e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_SKJ-C16	45380278	45406891	0.28511	198.11668	8.091857e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_GEJ-C42	45380278	45406891	0.28511	104.07367	1.120288e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_TOJ-C71	45380278	45406891	0.28511	184.76162	7.869139e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_MMS-C295	45380315	45393009	0.136	74.68589	9.289229e-06
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_HAS-C59	45392006	45406891	0.15947	57.69381	2.016701e-05
EntNic_HiC_scaffold_2_R428	EntNic	HiC_scaffold_2	45313545	45406891	29	EntNic_ORoe-C299	45392006	45406891	0.15947	67.54546	1.229335e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_SKS-C55	45434606	45471379	0.61267	80.77006	1.380369e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_KRS-C23	45441736	45480268	0.64197	91.49958	2.027611e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_ORoe-C299	45441736	45457519	0.26297	66.5364	1.719702e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_JHJ-C220	45441736	45455911	0.23618	56.15488	1.991916e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_MMS-C295	45441736	45471379	0.49388	61.19717	3.087573e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_HAS-C59	45441736	45462538	0.34658	95.7535	1.704126e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_SKJ-C16	45442198	45455911	0.22848	52.08225	3.865932e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_MSJ-C2	45455804	45471379	0.2595	70.78331	2.730073e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_DSJ-C190	45462286	45494628	0.53884	100.77318	1.49557e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_SKJ-C16	45471379	45475774	0.07324	70.23359	2.846375e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_LEJ-C64	45471379	45478461	0.118	61.1463	2.213203e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_SKJ-C216	45471379	45471379	2e-05	58.69789	3.066069e-05
EntNic_HiC_scaffold_2_R429	EntNic	HiC_scaffold_2	45434606	45494628	11	EntNic_JHJ-C220	45471379	45477286	0.09843	64.81952	1.793615e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SBJ-C52	45570871	45679123	0.91098	200.35281	6.838766e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_LVJ-C76	45570871	45677215	0.89493	306.03129	6.983693e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_GEJ-C42	45571320	45678098	0.89858	140.2934	9.267364e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_BIJ-C30	45571758	45680269	0.91316	129.06461	7.226518e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_HAS-C59	45571758	45622194	0.42444	94.1112	1.436008e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_DSJ-C190	45571758	45603653	0.26841	121.85205	1.455989e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_GSJ-C274	45571758	45677266	0.88789	118.34317	1.234852e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_DoeJ-C27	45571758	45674685	0.86617	147.80423	9.05589e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_TOJ-C71	45571758	45600060	0.23818	107.33108	1.131206e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_KLJ-C127	45571774	45644342	0.61069	154.32596	8.880917e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_NOJ-C37	45571774	45674682	0.86601	155.47787	8.698961e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SUJ-C130	45571774	45681519	0.92355	217.28094	4.443531e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_JHJ-C220	45571774	45636977	0.54871	119.91764	1.084993e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_ORoe-C299	45571777	45637411	0.55234	67.66462	1.495615e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_GUS-C41	45571777	45635681	0.53778	104.30012	1.611677e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SKJ-C16	45575462	45627078	0.43437	151.16184	1.27797e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_RDJ-C344	45575608	45681519	0.89128	168.45088	1.085461e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_LEJ-C64	45575731	45677215	0.85403	163.81432	8.218509e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SKJ-C216	45577228	45635655	0.49169	164.07721	1.153082e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_BJJ-C34	45580870	45617267	0.3063	55.82427	2.114695e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_aaRJ-C225	45580870	45603653	0.19173	92.18561	1.411303e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_MSJ-C2	45581056	45594551	0.11357	70.2332	2.626624e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_ULJ-C60	45585352	45668241	0.69755	214.79541	9.153416e-06
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_RYJ-C139	45603671	45617412	0.11564	72.39921	2.490857e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_TOJ-C71	45606753	45621614	0.12507	76.62283	1.896748e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_BJJ-C34	45624789	45644342	0.16455	102.1026	1.807981e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_TOJ-C71	45637910	45674679	0.30943	135.29229	1.495572e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_JHJ-C220	45649947	45678098	0.23691	101.68519	1.68976e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SKJ-C16	45650199	45681519	0.26358	152.52694	1.007057e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_KLJ-C127	45650199	45678098	0.23479	101.05119	1.96955e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_DSJ-C190	45650199	45668154	0.15111	97.89953	1.725573e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_aaRJ-C225	45650457	45689701	0.33026	170.35865	1.115513e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_SKJ-C216	45654506	45681519	0.22733	120.53064	1.370626e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_UTJ-C22	45654508	45679123	0.20715	78.2284	2.193678e-05
EntNic_HiC_scaffold_2_R430	EntNic	HiC_scaffold_2	45570871	45689701	25	EntNic_BJJ-C34	45658125	45665059	0.05836	53.20697	2.250482e-05
EntNic_HiC_scaffold_2_R431	EntNic	HiC_scaffold_2	45712993	45738690	5	EntNic_aeRoe-C36	45712993	45738690	1.0	87.88103	1.950594e-05
EntNic_HiC_scaffold_2_R431	EntNic	HiC_scaffold_2	45712993	45738690	5	EntNic_MSJ-C2	45729961	45736646	0.26018	53.53126	3.886129e-05
EntNic_HiC_scaffold_2_R431	EntNic	HiC_scaffold_2	45712993	45738690	5	EntNic_DSJ-C190	45730013	45738690	0.33769	106.37338	1.224499e-05
